timestamp,Username,caption,no. of likes,no. of comments,comments,food1
24/6/2020,thesilverchef,"Homemade Popiah.

One of our family favourites, this takes some time to make but well worth the effort to make this at home. 
Shred 2 jicama in a blender until you get thin strips. Fry a tau kwa until both sides are golden brown. Then cut it into thin strips.

Fry 4 chopped garlic and 1 chopped shallot in a wok of oil until fragrant. Then add one carrot that has been julienned or thinly sliced. Stir well.

Then added the shredded jicama together with about 10 sliced French beans. Mix well again and add some water if it gets too dry. Season with 1.5 tsp salt and some white pepper.

Fry some prawns, about a dozen of them in a pan until they are cooked. Just a few minutes will do. Next prepare all the rest of the ingredients and condiments. You will need black sweet sauce, peanut butter, chilli paste or cilicuka, dried sole powder, lettuce and parsley. And popiah skin of course.

Start with 2 popiah skins and one might be too thin and break easily. Spoon some sweet sauce and chilli paste or cilicuka in the center first.

Then add some peanut butter, we using our homemade one. Add some pieces of lettuce. Then take a few spoonfuls of jicima and layer on top, enough to form a spring roll. Add a few prawns, then some parsley and a dash of sole powder.

Roll from the bottom at the longer side and about halfway, fold in the sides before continuing to fold forward until you form a popiah. Cut into slices for easier consumption.

And there you have it, a delicious homemade popiah :))))) Check out my profile story highlights for the full video snippets.",388,3,"['So lovely 😍😍', 'Whr u get your popiah skin', 'Oh I fell in love with popiah when I was in Singapore!! U can never find it here in Aus! Not even jicama!']",
24/6/2020,thesilverchef,"A simple bruschetta on another chilly morning made using our remaining homemade baguette, a simple topping of mozzarella, cherry tomatoes and fresh basil leaves :)))))",337,1,"['Nothing to say, the presentation. Is amazing too']",
23/6/2020,thesilverchef,"Potato Leek Cream Soup without using actual cream.

Here is a simple rustic classic soup that’s so easy to do. And totally delicious and wholesome.

In a pot of oil and butter, sweat 1 stalk and 3 or 4 medium sized potatoes, chopped into small chunks so as to cook faster. After about 5 minutes or so, add half a cup of washed lentils and cook for a few minutes.

Add enough chicken or vegetable stock until half the pot is filled. If your salt is salty, do not add any salt. Else one tsp salt will do, though it’s best to adjust according to your own taste. Break a few basil leaves into the pot also.

Bring to a boil and let the soup simmer for at least 15 minutes. Once the potatoes are soft, you can remove from the stove.

Use a hand blender and blitz the soup until it turns smooth and creamy like seen in the video. Then simply ladle the soup into soup bowls and garnish.

We added a drizzle of extra virgin olive oil and paprika powder, along with few slices of our toasted homemade baguette.

Soups like these are so classic and there’s a reason they remain so. They are just so good to come back to again and again :))))) Check out my profile story highlights for the full video snippets.",391,3,"['Mmm yeh trying to eliminate the need to go out and get cream too.', 'Good for rainy days!', 'Delicious']",
23/6/2020,thesilverchef,"A Simple and Heavenly Fish Pot Pie.

Just make sure you have some ready to bake puff pastry, we using the excellent one from @borgcraft.

Measure your baking dish or pot and cut out enough puff pastry to cover the top and slightly over the edge.

In a pot with oil and a tsp butter, turn heat on until the butter is sizzling. Add in 1 chopped carrot? 2 chopped garlic and 2 chopped shallots with half a stalk of chopped leek. Sweat until the vegetables are fragrant and slightly soft.

Add 2 tsp of plain flour and stir well until the flour is fully cooked. Add in 2 cups of milk and cook until a roux of a thickened milk sauce is formed. Season with 1/2 tsp salt and some black pepper.

Chop a cod fillet onto thick chunks and like them inside the dish. Add some chopped broccoli and cauliflower as an optional extra, it will give a much needed crunch also. Spoon enough of the milk sauce to cover the fish and vegetables.

Cover the top of the dish with the cut puff pastry. Cut 2 slits at the center to allow the ingredients inside to steam properly. Apply an egg wash on the pastry. Then bake in a preheated oven at 180 Celsius fan mode for around 25 minutes.

Once the pastry has a beautiful golden brown crust, remove from oven and let it cool down for 10 minutes before eating. The puff pastry should be crispy and flaky, and inside, a delicious cod sweetened creamy sauce. Yums :))))) Check out my profile story highlights for the full video snippets.",533,4,"['Can i knw how u make the puff pastry?', 'Great idea 👍🏻😍', 'hmm yummy❤️❤️❤️❤️', '❤️ looks yummy!']",
23/6/2020,thesilverchef,"Homemade Baguette with ham and cheese and pickled cucumbers, you can find the baguette recipe by scrolling back :)))))",345,6,"['Morning.  Nice breakfast.', '👍👍😘😘🌷🌷', 'Nothing like a ham and cheese sandwich in fresh home made bread😊. Looks delicious.', '❤️👀👏']",
22/6/2020,thesilverchef,"Homemade Otah Otah.

Nothing beats a homemade rendition of this delicious coconut fish cake, when you can be generous with the fish and the ingredients you lavish with it.

Today we using the superb batang fish from @lyhseafood to make the fish paste, about 450g worth will make about 6 otahs.

Blitz 1 onion, 3 garlic, 2 shallots, 5 candle nuts, 4 slices galangal, 1 stalk of lemongrass,1 fresh chilli, 3 dried chilies and 1 slice of belachan until you get a rempah paste. Fry the paste in a wok of oil until it’s super fragrant.

Cut the batang fish into slices and send them to the blender. Add the rempah, 1 tbsp corn flour, 1 tsp sugar, 1/2 tsp turmeric powder, 1 egg, 150ml coconut milk and 2 kaffir lime leaves. Blitz until you get a smooth paste.

Wash and cut banana leaves for the otah. Spoon enough fish paste onto the center of the lead and fold at the longer sides inwards to cover and form the otah shape.  Secure the ends with toothpicks.

Then bake in oven at 200 Celsius no fan for 15 minutes and you will have delicious homemade otah! These will be way more tasty than commercial ones :))))) Check out my profile story highlights for the full video snippets.",359,5,"['Looks good', 'Wow 😍', 'So much love goes into it 😍']",
22/6/2020,thesilverchef,"Porkballs Sweet Potato Rice Cooker.

Continuing our rice cooker one pot series, today we are doing a simple and tasty meatball sweet potato combination with a touch of snow peas.

Marinate 150g mince pork with 3 slices ginger, 2 chopped garlic, 1/2 tsp salt, 1 tsp Chinese wine, 1 tsp sesame oil, 1 tsp 5 spice powder, 1 tsp plain flour and a dash of white pepper. Mix well and let it rest for 5 minutes.

In a rice cooker, add a cup of washed and rinsed white rice. Take the mince pork and make into a small porkballs and add them all around the rice.

Then add half of a chopped sweet potato and a handful of chopped snow peas. Pour in a cup of water. Cook in rice cooker mode until it’s done.

And that’s all to it, simple pimple. When it’s cooked, just use a spatula to stir up the rice a bit, then serve and enjoy :))))) Check out my profile story highlights for the full video snippets.",820,12,"['👍', '😋', 'Like your rice cooker one pot dish and the video on the steps', 'Love rice cooker dishes, so easy, super fuzz free and the rice just taste amazing when picking up the flavors from the ingredients during steaming🤤 ✨', 'Full of goodness 😍👏', 'sooooo simple and healthy 😍', '@fishncheeks']",
22/6/2020,thesilverchef,"Otah Hot Pockets made with homemade otah which we will put later :) You can use any otah you can get your hands on also, just heat up the otah, wrapped it with a tortilla wrap and use a panini presser like the one from @tefalsingapore and presto! A fresh otah hot pocket :)))))",350,0,[],
21/6/2020,thesilverchef,"Basting Steaks, using the lovely tenderloins from @thegoodmeatstore.

Here’s a quick recap on how to cook beautiful steaks with a golden brown crust and medium rare doneness.

First, you need to have a good cut - ribeye, striploin or tenderloin would be best. Avoid spending money on expensive Wagyu for this, an Aussie angus will do nicely.

Next, make sure your steak is at room temperature before you cook it, and pat dry on both sides so that there is no excess moisture. Then, season liberally with sea salt or course salt. Do likewise with black pepper.

The issue with most home cooked steaks is usually the pan is not hot enough, and you don’t get that golden crust. So make sure you heat up your pan with a shallow film of oil for a few minutes before you put the meat in.

You must get a beautiful sizzling sound when the beef hits the pan, and just leave it. You only need to turn once. After about 2 minutes, turn and you should get a nice golden brown crust. Add a tbsp butter and baste, which means using a spoon and quickly take some butter juice and pour over the top of the steak repeatedly as seen in the video. Cook for another 2 minutes.

For most ribeye and striploin cuts, the entire steak can usually cook in just the pan, but tenderloin and thicker cuts may need an extra time in the oven. If so, send the steak to the oven at 180 Celsius for another 2 to 3 minutes.

Once the steak is cooked to medium rare, you need to rest it for another 3 minutes or so. Make sure you don’t forget this as if not, your steak will not be as juicy. Once it’s properly rested, take a sharp knife and you should easily cut through the steak like butter.

You should get a ideal pink medium rare, and a juicy and tender texture. The basting will give it a lovely buttery beef flavour, and every bite should be nirvana for steak lovers :)))))",425,3,"['Drooling! 🤤', '❤️🔥👏😍Always looking so good!', 'Super! ❤️❤️❤️ Awesome cooking tips!']",
21/6/2020,thesilverchef,"Feeling a bit heavy over the last week with our diet, tonight we revert back to our light soup nights as eating clean is always important.

A simple pork ribs watercress soup cooked for 10 hours is just the tonic to detox and nourish :)))))",323,4,"['Love this soup- taste of my childhood 😋', '😋😋😋😋 loved to try', ""Oh haven't made this in ages! I also add carrots.. not cooked for 10hrs tho... 😂"", 'Nice']",
