,timestamp,Username,caption,no. of likes,no. of comments,comments,food
811,23/6/2020,thesilverchef,"A Simple and Heavenly Fish Pot Pie.

Just make sure you have some ready to bake puff pastry, we using the excellent one from @borgcraft.

Measure your baking dish or pot and cut out enough puff pastry to cover the top and slightly over the edge.

In a pot with oil and a tsp butter, turn heat on until the butter is sizzling. Add in 1 chopped carrot? 2 chopped garlic and 2 chopped shallots with half a stalk of chopped leek. Sweat until the vegetables are fragrant and slightly soft.

Add 2 tsp of plain flour and stir well until the flour is fully cooked. Add in 2 cups of milk and cook until a roux of a thickened milk sauce is formed. Season with 1/2 tsp salt and some black pepper.

Chop a cod fillet onto thick chunks and like them inside the dish. Add some chopped broccoli and cauliflower as an optional extra, it will give a much needed crunch also. Spoon enough of the milk sauce to cover the fish and vegetables.

Cover the top of the dish with the cut puff pastry. Cut 2 slits at the center to allow the ingredients inside to steam properly. Apply an egg wash on the pastry. Then bake in a preheated oven at 180 Celsius fan mode for around 25 minutes.

Once the pastry has a beautiful golden brown crust, remove from oven and let it cool down for 10 minutes before eating. The puff pastry should be crispy and flaky, and inside, a delicious cod sweetened creamy sauce. Yums :))))) Check out my profile story highlights for the full video snippets.",533,4,"['Can i knw how u make the puff pastry?', 'Great idea 👍🏻😍', 'hmm yummy❤️❤️❤️❤️', '❤️ looks yummy!']",food 0
812,23/6/2020,thesilverchef,"Homemade Baguette with ham and cheese and pickled cucumbers, you can find the baguette recipe by scrolling back :)))))",345,6,"['Morning.  Nice breakfast.', '👍👍😘😘🌷🌷', 'Nothing like a ham and cheese sandwich in fresh home made bread😊. Looks delicious.', '❤️👀👏']",food 7
813,22/6/2020,thesilverchef,"Homemade Otah Otah.

Nothing beats a homemade rendition of this delicious coconut fish cake, when you can be generous with the fish and the ingredients you lavish with it.

Today we using the superb batang fish from @lyhseafood to make the fish paste, about 450g worth will make about 6 otahs.

Blitz 1 onion, 3 garlic, 2 shallots, 5 candle nuts, 4 slices galangal, 1 stalk of lemongrass,1 fresh chilli, 3 dried chilies and 1 slice of belachan until you get a rempah paste. Fry the paste in a wok of oil until it’s super fragrant.

Cut the batang fish into slices and send them to the blender. Add the rempah, 1 tbsp corn flour, 1 tsp sugar, 1/2 tsp turmeric powder, 1 egg, 150ml coconut milk and 2 kaffir lime leaves. Blitz until you get a smooth paste.

Wash and cut banana leaves for the otah. Spoon enough fish paste onto the center of the lead and fold at the longer sides inwards to cover and form the otah shape.  Secure the ends with toothpicks.

Then bake in oven at 200 Celsius no fan for 15 minutes and you will have delicious homemade otah! These will be way more tasty than commercial ones :))))) Check out my profile story highlights for the full video snippets.",359,5,"['Looks good', 'Wow 😍', 'So much love goes into it 😍']",food 5
814,22/6/2020,thesilverchef,"Porkballs Sweet Potato Rice Cooker.

Continuing our rice cooker one pot series, today we are doing a simple and tasty meatball sweet potato combination with a touch of snow peas.

Marinate 150g mince pork with 3 slices ginger, 2 chopped garlic, 1/2 tsp salt, 1 tsp Chinese wine, 1 tsp sesame oil, 1 tsp 5 spice powder, 1 tsp plain flour and a dash of white pepper. Mix well and let it rest for 5 minutes.

In a rice cooker, add a cup of washed and rinsed white rice. Take the mince pork and make into a small porkballs and add them all around the rice.

Then add half of a chopped sweet potato and a handful of chopped snow peas. Pour in a cup of water. Cook in rice cooker mode until it’s done.

And that’s all to it, simple pimple. When it’s cooked, just use a spatula to stir up the rice a bit, then serve and enjoy :))))) Check out my profile story highlights for the full video snippets.",820,12,"['👍', '😋', 'Like your rice cooker one pot dish and the video on the steps', 'Love rice cooker dishes, so easy, super fuzz free and the rice just taste amazing when picking up the flavors from the ingredients during steaming🤤 ✨', 'Full of goodness 😍👏', 'sooooo simple and healthy 😍', '@fishncheeks']",food 9
815,22/6/2020,thesilverchef,"Otah Hot Pockets made with homemade otah which we will put later :) You can use any otah you can get your hands on also, just heat up the otah, wrapped it with a tortilla wrap and use a panini presser like the one from @tefalsingapore and presto! A fresh otah hot pocket :)))))",350,0,[],food 9
816,21/6/2020,thesilverchef,"Basting Steaks, using the lovely tenderloins from @thegoodmeatstore.

Here’s a quick recap on how to cook beautiful steaks with a golden brown crust and medium rare doneness.

First, you need to have a good cut - ribeye, striploin or tenderloin would be best. Avoid spending money on expensive Wagyu for this, an Aussie angus will do nicely.

Next, make sure your steak is at room temperature before you cook it, and pat dry on both sides so that there is no excess moisture. Then, season liberally with sea salt or course salt. Do likewise with black pepper.

The issue with most home cooked steaks is usually the pan is not hot enough, and you don’t get that golden crust. So make sure you heat up your pan with a shallow film of oil for a few minutes before you put the meat in.

You must get a beautiful sizzling sound when the beef hits the pan, and just leave it. You only need to turn once. After about 2 minutes, turn and you should get a nice golden brown crust. Add a tbsp butter and baste, which means using a spoon and quickly take some butter juice and pour over the top of the steak repeatedly as seen in the video. Cook for another 2 minutes.

For most ribeye and striploin cuts, the entire steak can usually cook in just the pan, but tenderloin and thicker cuts may need an extra time in the oven. If so, send the steak to the oven at 180 Celsius for another 2 to 3 minutes.

Once the steak is cooked to medium rare, you need to rest it for another 3 minutes or so. Make sure you don’t forget this as if not, your steak will not be as juicy. Once it’s properly rested, take a sharp knife and you should easily cut through the steak like butter.

You should get a ideal pink medium rare, and a juicy and tender texture. The basting will give it a lovely buttery beef flavour, and every bite should be nirvana for steak lovers :)))))",425,3,"['Drooling! 🤤', '❤️🔥👏😍Always looking so good!', 'Super! ❤️❤️❤️ Awesome cooking tips!']",food 6
817,21/6/2020,thesilverchef,"Feeling a bit heavy over the last week with our diet, tonight we revert back to our light soup nights as eating clean is always important.

A simple pork ribs watercress soup cooked for 10 hours is just the tonic to detox and nourish :)))))",323,4,"['Love this soup- taste of my childhood 😋', '😋😋😋😋 loved to try', ""Oh haven't made this in ages! I also add carrots.. not cooked for 10hrs tho... 😂"", 'Nice']",food 8
818,21/6/2020,thesilverchef,"Homemade Nasi Lemak.

Here’s our little take on this popular breakfast classic. It’s quite straightforward, just some effort to make the individual components.

First cook the coconut rice by adding some chopped pandan leaves, half cup of cream, 1 cup water to 1 cup of basmati rice. Normal rice will do also. Then let the rice cook until it’s done at normal rice cooker mode.

Fry some dried anchovies or ikan bilis in pan of oil until they are crispy delicious. Similarly, use the same pan to fry some raw peanuts until they are crispy on the outside too. Set both aside.

In a fresh pan with oil, sauté one sliced red onion until the onions are soft. Then add a few tbsp of sambal chilli or belachan. We happen to have our mum in law homemade one, and will share a recipe for this in a later post.

Fry until The onions and sambal are utterly aromatic. You can choose to add a few of the fried ikan bilis inside too. Add some tamarind juice and a tsp sugar and mix well. Once the juice has been reduced, your sambal paste is ready.

Cook a sunny side up egg as an accompaniment. Make sure only cook until the whites are set and leave the yolk creamy yolky.

To plate, simply pour some rice into a small bowl and flip it onto a plate or better, a banana leaf lined plate. Then simply add the egg on top of the rice, and the sambal, peanuts, ikan bilis and some sliced cucumbers by the side.

And it’s done! What we enjoy is the lovely lemak notes from the rice, beautifully contrasted with the kick of the sambal and the crunch of the ikan bilis and peanuts.

A fried chicken wing would be great too, but for us, this simpler version is just a joy to eat :))))) Check out my profile story highlights for the full video snippets.",647,14,"['i want to try this 🤤❤️', '🤤🤤🤤🤤🤤', 'My all time fav....🤤❤️', 'Shiok', 'Hello. May I know the water and coconut cream ratio if I use jasmine thai rice.', 'Yummmmyyyyy laaahhhhh 🔥🔥🔥😍😋😋', 'Drooling in HK!', '👏👏', '😋😋😋', '👍🏼❤️', 'Yummy😍😍', 'That looks good!']",food 7
819,21/6/2020,thesilverchef,"A Doriyaki Hotdog.

Using the same Doriyaki pancake recipe, we did a simple hotdog using a Doriyaki pancake as a wrapper.

You need 80g plain flour, 40g sugar, honey, baking powder, 2 eggs, oil and water.

Make the batter first by adding the sugar into a bowl and add one tbsp honey. Break two eggs and whisk like there’s no tomorrow hehe. This is to introduce air into the mixture and after a few minutes, the mixture will start to foam and turn paler, and will have more liquid. This is a much better way to use your whisking muscles than to make some diabetic Korean kopi C which we will also never make here hehe.

Once the egg mixture is foamy and has a nice viscosity, add the 80g flour and half tsp baking powder and stir subtly until it foams into a nice yellow and eggy batter. Refrigerate for 15 minutes and after taking it out, add one tbsp plain water just to loosen the batter.

In a non stick pan, pour a ladle of egg batter into the centre and let it naturally spread out to form a round pancake shape. It will cook very quickly in a minute or two, so use a spatula to loosen the edges and get ready to flip.

Once it’s dry on the bottom side, quickly flip and cook the other side, which will tend to cook faster as the pan gets hotter.

Once done, simply wrap a pancake around a sausage of your choice and there you have it! A Doriyaki Hotdog :)))))",336,4,"['How cr', 'How creative 👍', '😱 never thought of this before!', '🤤😋']",food 5
820,20/6/2020,thesilverchef,The Hong You Chao Shou from @paradisegrpsg. All you need to do is just boil the dumplings in wok of water for 7 minutes and boil the spicy Szechuan peppercorn sauce in a saucepan and pour over. Easy and delicious like what you get in their paradise dynasty outlets :))))),439,3,"['😋', '😋😋', '@jackcoless']",food 9
821,20/6/2020,thesilverchef,"Stir Fried Pork with Baby Spinach and Potatoes.

We wanted something light and simple to eat with porridge as seeing today is rather a chilly day throughout.

Marinate 250g pork chopped into chunks with 1 tbsp light soya, 1 tbsp sesame oil, 1 tbsp Chinese wine and some black pepper. We using pork loin though you can use any pork, even minced pork for this simple dish.

Cut a potato or 2 into thin slices or discs. Then in a wok, add a tsp butter and some oil and heat it up until the butter fizzles. Add the potato and fry until they are soft.

Then add the pork and cook until the meat is mostly cooked. Then add some water and starch slurry solution to make a thickened sauce. Add a tsp of dark soya also.

Then add some baby spinach and cook and mix until the vegetables are soft, which is about a minute or so. Then add some black pepper and serve.

This is best with a warm bowl of porridge to drizzle the umami sauce all over the porridge :)))))",666,11,"['Looks yummy...😍 Wanna try to cook this...thanks for the recipe ❤️', 'Nice combo!', 'ohhh this looks comforting 😋', 'You make the potatoes look so perfect! I always find them too thick for the ones I ate outside 🤣', '👍', '🤤🤤🤤', 'Whats the starch slurry solution ?']",food 1
